payment_id,merchant_id,customer_id,failure_id,attempt_id,recovered,amount_inr,payment_method,gateway,transaction_hour,day_of_week,is_weekend,failure_category,error_code,retryable,merchant_segment,industry,merchant_historical_tx_count,merchant_historical_failure_rate,merchant_historical_recovery_rate,gateway_historical_latency_ms,gateway_historical_success_rate,gateway_historical_error_rate,gateway_historical_incident_count,strategy,attempt_number,delay_minutes,predicted_recovery_probability,status,attempt_status,recovered_amount_inr,risk_amount_inr,resolved_at,merchant_historical_recovered_count,created_at,merchant_name
pay_102363,m_1003,cust_1156,fail_14406,att_14406,1,1320.86,Card,Razorpay,5,4,0,Gateway Error,GATEWAY_INTERNAL_ERROR,True,SMB,E-commerce & Retail,911,66.63,33.37,159.3,97.84,2.16,0,Smart gateway retry,2,15,0.742,Success,Recovered,1320.86,0.0,2026-07-31 07:56:00,304.0,2026-07-31 05:00:00,UrbanNest
pay_101945,m_1002,cust_1157,fail_14407,att_14407,1,1635.42,Card,ICICI UPI,5,4,0,Gateway Error,GATEWAY_INTERNAL_ERROR,True,Mid-Market,E-commerce & Retail,855,66.9,33.1,173.1,97.53,2.47,0,Smart gateway retry,0,15,0.767,Success,Recovered,1635.42,0.0,2026-07-31 23:03:00,283.0,2026-07-31 05:00:00,SwiftPay Stores
pay_100496,m_1000,cust_1158,fail_14408,att_14408,0,1757.11,UPI,SBI Card Gateway,5,4,0,Gateway Error,GATEWAY_INTERNAL_ERROR,True,Enterprise,E-commerce & Retail,889,66.03,33.97,211.58,94.83,5.17,1,Smart gateway retry,0,15,0.877,Failed,Pending,0.0,1757.11,,302.0,2026-07-31 05:00:00,Apex Retail Pvt Ltd
pay_103304,m_1003,cust_1162,fail_14412,att_14412,1,2481.98,Card,SBI Card Gateway,6,4,0,Network Timeout,GATEWAY_TIMEOUT,True,SMB,E-commerce & Retail,912,66.56,33.44,211.58,94.83,5.17,1,Retry after 10 minutes,2,10,0.876,Success,Recovered,2481.98,0.0,2026-07-31 21:05:00,305.0,2026-07-31 06:00:00,UrbanNest
pay_104401,m_1000,cust_1161,fail_14411,att_14411,1,1150.88,UPI,Axis Wallet,6,4,0,Network Timeout,GATEWAY_TIMEOUT,True,Enterprise,E-commerce & Retail,890,66.07,33.93,163.48,98.3,1.7,0,Retry after 10 minutes,2,10,0.81,Success,Recovered,1150.88,0.0,2026-07-31 13:34:00,302.0,2026-07-31 06:00:00,Apex Retail Pvt Ltd
pay_103160,m_1003,cust_1160,fail_14410,att_14410,0,3203.12,UPI,ICICI UPI,6,4,0,Insufficient Funds,INSUFFICIENT_FUNDS,True,SMB,E-commerce & Retail,913,66.48,33.52,173.1,97.53,2.47,0,UPI payment link,2,15,0.131,Failed,Failed,0.0,3203.12,,306.0,2026-07-31 06:00:00,UrbanNest
pay_102699,m_1004,cust_1163,fail_14413,att_14413,0,538.83,Card,Razorpay,7,4,0,User Abandoned,BAD_REQUEST_ABANDONED,True,Growth,E-commerce & Retail,851,65.45,34.55,159.3,97.84,2.16,0,Email reminder,2,15,0.47,Failed,Failed,0.0,538.83,,294.0,2026-07-31 07:00:00,CloudMart
pay_100777,m_1003,cust_1164,fail_14414,att_14414,1,1450.02,Card,Axis Wallet,7,4,0,Gateway Error,GATEWAY_INTERNAL_ERROR,True,SMB,E-commerce & Retail,914,66.52,33.48,163.48,98.3,1.7,0,Smart gateway retry,3,15,0.778,Success,Recovered,1450.02,0.0,2026-07-31 08:43:00,306.0,2026-07-31 07:00:00,UrbanNest
pay_102268,m_1002,cust_1165,fail_14415,att_14415,1,2366.36,UPI,ICICI UPI,8,4,0,Bank Declined,BANK_DECLINED_TRANSACTION,False,Mid-Market,E-commerce & Retail,856,66.82,33.18,173.1,97.53,2.47,0,Alternate payment method,0,15,0.248,Success,Recovered,2366.36,0.0,2026-08-01 04:47:00,284.0,2026-07-31 08:00:00,SwiftPay Stores
pay_103369,m_1003,cust_1166,fail_14416,att_14416,1,5907.43,Card,Razorpay,9,4,0,Network Timeout,GATEWAY_TIMEOUT,True,SMB,E-commerce & Retail,915,66.45,33.55,159.3,97.84,2.16,0,Retry after 10 minutes,3,10,0.885,Success,Recovered,5907.43,0.0,2026-08-01 07:39:00,307.0,2026-07-31 09:00:00,UrbanNest
pay_100197,m_1002,cust_1167,fail_14417,att_14417,0,3106.41,Card,Razorpay,9,4,0,Network Timeout,GATEWAY_TIMEOUT,True,Mid-Market,E-commerce & Retail,857,66.74,33.26,159.3,97.84,2.16,0,Retry after 10 minutes,0,10,0.737,Failed,Pending,0.0,3106.41,,285.0,2026-07-31 09:00:00,SwiftPay Stores
pay_102785,m_1003,cust_1168,fail_14418,att_14418,1,771.4,UPI,Razorpay,11,4,0,OTP Failed,OTP_AUTHENTICATION_FAILED,True,SMB,E-commerce & Retail,916,66.38,33.62,159.3,97.84,2.16,0,OTP reminder,2,15,0.642,Success,Recovered,771.4,0.0,2026-07-31 12:47:00,308.0,2026-07-31 11:00:00,UrbanNest
pay_102680,m_1000,cust_1169,fail_14419,att_14419,0,13761.63,Wallet,Axis Wallet,12,4,0,OTP Failed,OTP_AUTHENTICATION_FAILED,True,Enterprise,E-commerce & Retail,891,65.99,34.01,163.48,98.3,1.7,0,OTP reminder,0,15,0.644,Failed,Pending,0.0,13761.63,,303.0,2026-07-31 12:00:00,Apex Retail Pvt Ltd
pay_100725,m_1000,cust_1170,fail_14420,att_14420,0,7261.84,Wallet,Razorpay,13,4,0,OTP Failed,OTP_AUTHENTICATION_FAILED,True,Enterprise,E-commerce & Retail,892,66.03,33.97,159.3,97.84,2.16,0,OTP reminder,3,15,0.697,Failed,Failed,0.0,7261.84,,303.0,2026-07-31 13:00:00,Apex Retail Pvt Ltd
pay_104458,m_1003,cust_1171,fail_14421,att_14421,0,816.26,Card,SBI Card Gateway,15,4,0,Gateway Error,GATEWAY_INTERNAL_ERROR,True,SMB,E-commerce & Retail,917,66.3,33.7,211.58,94.83,5.17,1,Smart gateway retry,2,15,0.854,Failed,Failed,0.0,816.26,,309.0,2026-07-31 15:00:00,UrbanNest
pay_100364,m_1002,cust_1172,fail_14422,att_14422,0,1572.87,UPI,SBI Card Gateway,17,4,0,Insufficient Funds,INSUFFICIENT_FUNDS,True,Mid-Market,E-commerce & Retail,858,66.78,33.22,211.58,94.83,5.17,1,UPI payment link,1,15,0.573,Failed,Failed,0.0,1572.87,,285.0,2026-07-31 17:00:00,SwiftPay Stores
pay_101019,m_1002,cust_1173,fail_14423,att_14423,1,11301.53,Card,Axis Wallet,18,4,0,Insufficient Funds,INSUFFICIENT_FUNDS,True,Mid-Market,E-commerce & Retail,859,66.82,33.18,163.48,98.3,1.7,0,UPI payment link,3,15,0.422,Success,Recovered,11301.53,0.0,2026-08-01 10:14:00,285.0,2026-07-31 18:00:00,SwiftPay Stores
pay_104009,m_1002,cust_1174,fail_14424,att_14424,1,5270.12,Card,SBI Card Gateway,18,4,0,Gateway Error,GATEWAY_INTERNAL_ERROR,True,Mid-Market,E-commerce & Retail,860,66.74,33.26,211.58,94.83,5.17,1,Smart gateway retry,2,15,0.711,Success,Recovered,5270.12,0.0,2026-08-01 01:03:00,286.0,2026-07-31 18:00:00,SwiftPay Stores
pay_102213,m_1001,cust_1175,fail_14425,att_14425,1,3579.38,NetBanking,Axis Wallet,19,4,0,Gateway Error,GATEWAY_INTERNAL_ERROR,True,Enterprise,E-commerce & Retail,901,62.6,37.4,163.48,98.3,1.7,0,Smart gateway retry,2,15,0.96,Success,Recovered,3579.38,0.0,2026-08-01 16:47:00,337.0,2026-07-31 19:00:00,NovaCart
pay_102214,m_1000,cust_1176,fail_14426,att_14426,1,1117.07,Card,Razorpay,20,4,0,Network Timeout,GATEWAY_TIMEOUT,True,Enterprise,E-commerce & Retail,893,66.07,33.93,159.3,97.84,2.16,0,Retry after 10 minutes,1,10,0.765,Success,Recovered,1117.07,0.0,2026-08-01 17:24:00,303.0,2026-07-31 20:00:00,Apex Retail Pvt Ltd
pay_102505,m_1003,cust_1177,fail_14427,att_14427,1,471.32,UPI,SBI Card Gateway,20,4,0,Gateway Error,GATEWAY_INTERNAL_ERROR,True,SMB,E-commerce & Retail,918,66.34,33.66,211.58,94.83,5.17,1,Smart gateway retry,3,15,0.938,Success,Recovered,471.32,0.0,2026-07-31 23:38:00,309.0,2026-07-31 20:00:00,UrbanNest
pay_100537,m_1004,cust_1178,fail_14428,att_14428,0,6022.67,NetBanking,Razorpay,20,4,0,Bank Declined,BANK_DECLINED_TRANSACTION,False,Growth,E-commerce & Retail,852,65.49,34.51,159.3,97.84,2.16,0,Alternate payment method,0,15,0.323,Failed,Pending,0.0,6022.67,,294.0,2026-07-31 20:00:00,CloudMart
pay_104381,m_1002,cust_1179,fail_14429,att_14429,1,1475.22,Card,ICICI UPI,21,4,0,Network Timeout,GATEWAY_TIMEOUT,True,Mid-Market,E-commerce & Retail,861,66.67,33.33,173.1,97.53,2.47,0,Retry after 10 minutes,1,10,0.806,Success,Recovered,1475.22,0.0,2026-08-01 01:34:00,287.0,2026-07-31 21:00:00,SwiftPay Stores
pay_100119,m_1004,cust_1181,fail_14431,att_14431,1,4243.29,UPI,Razorpay,0,5,1,Network Timeout,GATEWAY_TIMEOUT,True,Growth,E-commerce & Retail,853,65.53,34.47,159.3,97.84,2.16,0,Retry after 10 minutes,2,10,0.923,Success,Recovered,4243.29,0.0,2026-08-01 21:43:00,294.0,2026-08-01 00:00:00,CloudMart
pay_101320,m_1003,cust_1180,fail_14430,att_14430,1,2347.39,UPI,ICICI UPI,0,5,1,Gateway Error,GATEWAY_INTERNAL_ERROR,True,SMB,E-commerce & Retail,919,66.27,33.73,173.1,97.53,2.47,0,Smart gateway retry,2,15,0.777,Success,Recovered,2347.39,0.0,2026-08-01 18:41:00,310.0,2026-08-01 00:00:00,UrbanNest
pay_101215,m_1004,cust_1182,fail_14432,att_14432,0,1786.69,UPI,SBI Card Gateway,2,5,1,OTP Failed,OTP_AUTHENTICATION_FAILED,True,Growth,E-commerce & Retail,854,65.46,34.54,211.58,94.83,5.17,1,OTP reminder,0,15,0.68,Failed,Pending,0.0,1786.69,,295.0,2026-08-01 02:00:00,CloudMart
pay_104433,m_1001,cust_1183,fail_14433,att_14433,1,2902.48,NetBanking,Razorpay,2,5,1,Network Timeout,GATEWAY_TIMEOUT,True,Enterprise,E-commerce & Retail,902,62.53,37.47,159.3,97.84,2.16,0,Retry after 10 minutes,2,10,0.778,Success,Recovered,2902.48,0.0,2026-08-01 20:40:00,338.0,2026-08-01 02:00:00,NovaCart
pay_102852,m_1001,cust_1184,fail_14434,att_14434,0,5597.76,UPI,Razorpay,2,5,1,Bank Declined,BANK_DECLINED_TRANSACTION,False,Enterprise,E-commerce & Retail,903,62.46,37.54,159.3,97.84,2.16,0,Alternate payment method,1,15,0.385,Failed,Failed,0.0,5597.76,,339.0,2026-08-01 02:00:00,NovaCart
pay_100872,m_1000,cust_1185,fail_14435,att_14435,0,675.69,NetBanking,Razorpay,3,5,1,Bank Declined,BANK_DECLINED_TRANSACTION,False,Enterprise,E-commerce & Retail,894,66.0,34.0,159.3,97.84,2.16,0,Alternate payment method,0,15,0.44,Failed,Pending,0.0,675.69,,304.0,2026-08-01 03:00:00,Apex Retail Pvt Ltd
pay_100500,m_1002,cust_1186,fail_14436,att_14436,0,3128.02,UPI,HDFC Gateway,3,5,1,User Abandoned,BAD_REQUEST_ABANDONED,True,Mid-Market,E-commerce & Retail,862,66.59,33.41,227.48,94.23,5.77,1,Email reminder,3,15,0.383,Failed,Failed,0.0,3128.02,,288.0,2026-08-01 03:00:00,SwiftPay Stores
pay_104768,m_1001,cust_1187,fail_14437,att_14437,0,5306.11,UPI,ICICI UPI,4,5,1,Bank Declined,BANK_DECLINED_TRANSACTION,False,Enterprise,E-commerce & Retail,904,62.5,37.5,173.1,97.53,2.47,0,Alternate payment method,3,15,0.463,Failed,Failed,0.0,5306.11,,339.0,2026-08-01 04:00:00,NovaCart
pay_102722,m_1003,cust_1188,fail_14438,att_14438,1,360.2,UPI,SBI Card Gateway,4,5,1,Network Timeout,GATEWAY_TIMEOUT,True,SMB,E-commerce & Retail,920,66.2,33.8,211.58,94.83,5.17,1,Retry after 10 minutes,1,10,0.857,Success,Recovered,360.2,0.0,2026-08-02 00:23:00,311.0,2026-08-01 04:00:00,UrbanNest
pay_103026,m_1000,cust_1189,fail_14439,att_14439,1,898.37,UPI,HDFC Gateway,5,5,1,Network Timeout,GATEWAY_TIMEOUT,True,Enterprise,E-commerce & Retail,895,66.03,33.97,227.48,94.23,5.77,1,Retry after 10 minutes,2,10,0.916,Success,Recovered,898.37,0.0,2026-08-01 13:39:00,304.0,2026-08-01 05:00:00,Apex Retail Pvt Ltd
pay_101578,m_1003,cust_1190,fail_14440,att_14440,1,1717.77,Card,Razorpay,6,5,1,OTP Failed,OTP_AUTHENTICATION_FAILED,True,SMB,E-commerce & Retail,921,66.12,33.88,159.3,97.84,2.16,0,OTP reminder,3,15,0.611,Success,Recovered,1717.77,0.0,2026-08-01 17:09:00,312.0,2026-08-01 06:00:00,UrbanNest
pay_102910,m_1003,cust_1191,fail_14441,att_14441,0,2909.54,Card,SBI Card Gateway,10,5,1,Bank Declined,BANK_DECLINED_TRANSACTION,False,SMB,E-commerce & Retail,922,66.05,33.95,211.58,94.83,5.17,1,Alternate payment method,1,15,0.317,Failed,Failed,0.0,2909.54,,313.0,2026-08-01 10:00:00,UrbanNest
pay_101483,m_1004,cust_1192,fail_14442,att_14442,0,1980.52,Card,Razorpay,10,5,1,Insufficient Funds,INSUFFICIENT_FUNDS,True,Growth,E-commerce & Retail,855,65.5,34.5,159.3,97.84,2.16,0,UPI payment link,0,15,0.419,Failed,Pending,0.0,1980.52,,295.0,2026-08-01 10:00:00,CloudMart
pay_104728,m_1003,cust_1193,fail_14443,att_14443,0,2104.83,Wallet,Razorpay,10,5,1,Bank Declined,BANK_DECLINED_TRANSACTION,False,SMB,E-commerce & Retail,923,66.09,33.91,159.3,97.84,2.16,0,Alternate payment method,1,15,0.415,Failed,Failed,0.0,2104.83,,313.0,2026-08-01 10:00:00,UrbanNest
pay_103790,m_1001,cust_1194,fail_14444,att_14444,1,4942.63,Card,Razorpay,11,5,1,Gateway Error,GATEWAY_INTERNAL_ERROR,True,Enterprise,E-commerce & Retail,905,62.54,37.46,159.3,97.84,2.16,0,Smart gateway retry,3,15,0.833,Success,Recovered,4942.63,0.0,2026-08-01 12:37:00,339.0,2026-08-01 11:00:00,NovaCart
pay_102243,m_1003,cust_1195,fail_14445,att_14445,0,1215.82,NetBanking,SBI Card Gateway,11,5,1,Insufficient Funds,INSUFFICIENT_FUNDS,True,SMB,E-commerce & Retail,924,66.13,33.87,211.58,94.83,5.17,1,UPI payment link,1,15,0.31,Failed,Failed,0.0,1215.82,,313.0,2026-08-01 11:00:00,UrbanNest
pay_104220,m_1003,cust_1196,fail_14446,att_14446,0,4331.72,Card,Razorpay,12,5,1,Network Timeout,GATEWAY_TIMEOUT,True,SMB,E-commerce & Retail,925,66.16,33.84,159.3,97.84,2.16,0,Retry after 10 minutes,1,10,0.785,Failed,Failed,0.0,4331.72,,313.0,2026-08-01 12:00:00,UrbanNest
pay_101465,m_1004,cust_1197,fail_14447,att_14447,0,21903.2,Card,ICICI UPI,12,5,1,Network Timeout,GATEWAY_TIMEOUT,True,Growth,E-commerce & Retail,856,65.54,34.46,173.1,97.53,2.47,0,Retry after 10 minutes,3,10,0.657,Failed,Failed,0.0,21903.2,,295.0,2026-08-01 12:00:00,CloudMart
pay_103590,m_1002,cust_1198,fail_14448,att_14448,1,1478.16,UPI,Razorpay,13,5,1,OTP Failed,OTP_AUTHENTICATION_FAILED,True,Mid-Market,E-commerce & Retail,863,66.63,33.37,159.3,97.84,2.16,0,OTP reminder,3,15,0.491,Success,Recovered,1478.16,0.0,2026-08-01 20:43:00,288.0,2026-08-01 13:00:00,SwiftPay Stores
pay_101866,m_1002,cust_1200,fail_14450,att_14450,0,3888.04,UPI,Razorpay,15,5,1,Gateway Error,GATEWAY_INTERNAL_ERROR,True,Mid-Market,E-commerce & Retail,864,66.55,33.45,159.3,97.84,2.16,0,Smart gateway retry,1,15,0.812,Failed,Failed,0.0,3888.04,,289.0,2026-08-01 15:00:00,SwiftPay Stores
pay_101488,m_1000,cust_1199,fail_14449,att_14449,0,838.13,UPI,HDFC Gateway,15,5,1,Network Timeout,GATEWAY_TIMEOUT,True,Enterprise,E-commerce & Retail,896,65.96,34.04,227.48,94.23,5.77,1,Retry after 10 minutes,2,10,0.863,Failed,Failed,0.0,838.13,,305.0,2026-08-01 15:00:00,Apex Retail Pvt Ltd
pay_104977,m_1001,cust_1201,fail_14451,att_14451,1,160.99,Card,Razorpay,16,5,1,Network Timeout,GATEWAY_TIMEOUT,True,Enterprise,E-commerce & Retail,906,62.47,37.53,159.3,97.84,2.16,0,Retry after 10 minutes,0,10,0.774,Success,Recovered,160.99,0.0,2026-08-01 19:34:00,340.0,2026-08-01 16:00:00,NovaCart
pay_103033,m_1003,cust_1202,fail_14452,att_14452,1,2267.95,UPI,Axis Wallet,16,5,1,Network Timeout,GATEWAY_TIMEOUT,True,SMB,E-commerce & Retail,926,66.2,33.8,163.48,98.3,1.7,0,Retry after 10 minutes,3,10,0.94,Success,Recovered,2267.95,0.0,2026-08-02 01:47:00,313.0,2026-08-01 16:00:00,UrbanNest
pay_101815,m_1003,cust_1203,fail_14453,att_14453,0,2891.75,Card,SBI Card Gateway,16,5,1,Gateway Error,GATEWAY_INTERNAL_ERROR,True,SMB,E-commerce & Retail,927,66.13,33.87,211.58,94.83,5.17,1,Smart gateway retry,1,15,0.62,Failed,Failed,0.0,2891.75,,314.0,2026-08-01 16:00:00,UrbanNest
pay_100807,m_1003,cust_1204,fail_14454,att_14454,1,1456.27,UPI,Razorpay,17,5,1,User Abandoned,BAD_REQUEST_ABANDONED,True,SMB,E-commerce & Retail,928,66.16,33.84,159.3,97.84,2.16,0,Email reminder,2,15,0.344,Success,Recovered,1456.27,0.0,2026-08-02 04:26:00,314.0,2026-08-01 17:00:00,UrbanNest
pay_101537,m_1003,cust_1205,fail_14455,att_14455,0,8498.34,UPI,ICICI UPI,17,5,1,Insufficient Funds,INSUFFICIENT_FUNDS,True,SMB,E-commerce & Retail,929,66.09,33.91,173.1,97.53,2.47,0,UPI payment link,1,15,0.47,Failed,Failed,0.0,8498.34,,315.0,2026-08-01 17:00:00,UrbanNest
pay_101271,m_1002,cust_1206,fail_14456,att_14456,1,9408.86,UPI,Axis Wallet,22,5,1,User Abandoned,BAD_REQUEST_ABANDONED,True,Mid-Market,E-commerce & Retail,865,66.59,33.41,163.48,98.3,1.7,0,Email reminder,3,15,0.49,Success,Recovered,9408.86,0.0,2026-08-02 20:14:00,289.0,2026-08-01 22:00:00,SwiftPay Stores
pay_103726,m_1002,cust_1207,fail_14457,att_14457,0,4963.76,Card,SBI Card Gateway,22,5,1,Bank Declined,BANK_DECLINED_TRANSACTION,False,Mid-Market,E-commerce & Retail,866,66.51,33.49,211.58,94.83,5.17,1,Alternate payment method,1,15,0.271,Failed,Failed,0.0,4963.76,,290.0,2026-08-01 22:00:00,SwiftPay Stores
pay_100479,m_1002,cust_1208,fail_14458,att_14458,0,907.18,NetBanking,Razorpay,23,5,1,OTP Failed,OTP_AUTHENTICATION_FAILED,True,Mid-Market,E-commerce & Retail,867,66.55,33.45,159.3,97.84,2.16,0,OTP reminder,2,15,0.62,Failed,Failed,0.0,907.18,,290.0,2026-08-01 23:00:00,SwiftPay Stores
pay_103076,m_1004,cust_1209,fail_14459,att_14459,1,426.56,Card,Razorpay,0,6,1,Gateway Error,GATEWAY_INTERNAL_ERROR,True,Growth,E-commerce & Retail,857,65.58,34.42,159.3,97.84,2.16,0,Smart gateway retry,3,15,0.667,Success,Recovered,426.56,0.0,2026-08-02 13:17:00,295.0,2026-08-02 00:00:00,CloudMart
pay_103149,m_1003,cust_1210,fail_14460,att_14460,0,1798.22,UPI,ICICI UPI,1,6,1,Bank Declined,BANK_DECLINED_TRANSACTION,False,SMB,E-commerce & Retail,930,66.13,33.87,173.1,97.53,2.47,0,Alternate payment method,1,15,0.218,Failed,Failed,0.0,1798.22,,315.0,2026-08-02 01:00:00,UrbanNest
pay_104043,m_1003,cust_1211,fail_14461,att_14461,0,3227.42,NetBanking,Razorpay,1,6,1,Network Timeout,GATEWAY_TIMEOUT,True,SMB,E-commerce & Retail,931,66.17,33.83,159.3,97.84,2.16,0,Retry after 10 minutes,0,10,0.876,Failed,Pending,0.0,3227.42,,315.0,2026-08-02 01:00:00,UrbanNest
pay_100309,m_1001,cust_1212,fail_14462,att_14462,0,4545.37,UPI,Razorpay,1,6,1,Network Timeout,GATEWAY_TIMEOUT,True,Enterprise,E-commerce & Retail,907,62.4,37.6,159.3,97.84,2.16,0,Retry after 10 minutes,1,10,0.731,Failed,Failed,0.0,4545.37,,341.0,2026-08-02 01:00:00,NovaCart
pay_104237,m_1002,cust_1213,fail_14463,att_14463,1,972.23,Card,Razorpay,3,6,1,User Abandoned,BAD_REQUEST_ABANDONED,True,Mid-Market,E-commerce & Retail,868,66.59,33.41,159.3,97.84,2.16,0,Email reminder,2,15,0.683,Success,Recovered,972.23,0.0,2026-08-02 23:47:00,290.0,2026-08-02 03:00:00,SwiftPay Stores
pay_103490,m_1000,cust_1214,fail_14464,att_14464,0,961.11,UPI,Razorpay,4,6,1,Gateway Error,GATEWAY_INTERNAL_ERROR,True,Enterprise,E-commerce & Retail,897,66.0,34.0,159.3,97.84,2.16,0,Smart gateway retry,0,15,0.764,Failed,Pending,0.0,961.11,,305.0,2026-08-02 04:00:00,Apex Retail Pvt Ltd
pay_100321,m_1002,cust_1215,fail_14465,att_14465,1,2360.17,Card,HDFC Gateway,5,6,1,Gateway Error,GATEWAY_INTERNAL_ERROR,True,Mid-Market,E-commerce & Retail,869,66.51,33.49,227.48,94.23,5.77,1,Smart gateway retry,3,15,0.698,Success,Recovered,2360.17,0.0,2026-08-02 06:26:00,291.0,2026-08-02 05:00:00,SwiftPay Stores
pay_101226,m_1000,cust_1218,fail_14468,att_14468,0,999.13,UPI,Axis Wallet,7,6,1,Bank Declined,BANK_DECLINED_TRANSACTION,False,Enterprise,E-commerce & Retail,898,66.04,33.96,163.48,98.3,1.7,0,Alternate payment method,2,15,0.219,Failed,Failed,0.0,999.13,,305.0,2026-08-02 07:00:00,Apex Retail Pvt Ltd
pay_102503,m_1002,cust_1219,fail_14469,att_14469,1,14010.76,NetBanking,HDFC Gateway,7,6,1,OTP Failed,OTP_AUTHENTICATION_FAILED,True,Mid-Market,E-commerce & Retail,870,66.44,33.56,227.48,94.23,5.77,1,OTP reminder,1,15,0.53,Success,Recovered,14010.76,0.0,2026-08-03 05:08:00,292.0,2026-08-02 07:00:00,SwiftPay Stores
pay_102945,m_1004,cust_1216,fail_14466,att_14466,0,1527.54,Card,ICICI UPI,7,6,1,Bank Declined,BANK_DECLINED_TRANSACTION,False,Growth,E-commerce & Retail,858,65.5,34.5,173.1,97.53,2.47,0,Alternate payment method,2,15,0.272,Failed,Failed,0.0,1527.54,,296.0,2026-08-02 07:00:00,CloudMart
pay_104831,m_1001,cust_1217,fail_14467,att_14467,0,7888.2,Card,Axis Wallet,7,6,1,Network Timeout,GATEWAY_TIMEOUT,True,Enterprise,E-commerce & Retail,908,62.44,37.56,163.48,98.3,1.7,0,Retry after 10 minutes,0,10,0.98,Failed,Pending,0.0,7888.2,,341.0,2026-08-02 07:00:00,NovaCart
pay_100582,m_1000,cust_1220,fail_14470,att_14470,1,3522.45,Card,SBI Card Gateway,9,6,1,Network Timeout,GATEWAY_TIMEOUT,True,Enterprise,E-commerce & Retail,899,66.07,33.93,211.58,94.83,5.17,1,Retry after 10 minutes,1,10,0.895,Success,Recovered,3522.45,0.0,2026-08-03 08:49:00,305.0,2026-08-02 09:00:00,Apex Retail Pvt Ltd
pay_101854,m_1002,cust_1221,fail_14471,att_14471,0,837.4,UPI,ICICI UPI,10,6,1,Insufficient Funds,INSUFFICIENT_FUNDS,True,Mid-Market,E-commerce & Retail,871,66.36,33.64,173.1,97.53,2.47,0,UPI payment link,1,15,0.323,Failed,Failed,0.0,837.4,,293.0,2026-08-02 10:00:00,SwiftPay Stores
pay_104778,m_1000,cust_1222,fail_14472,att_14472,0,886.75,Wallet,Razorpay,10,6,1,Bank Declined,BANK_DECLINED_TRANSACTION,False,Enterprise,E-commerce & Retail,900,66.0,34.0,159.3,97.84,2.16,0,Alternate payment method,1,15,0.241,Failed,Failed,0.0,886.75,,306.0,2026-08-02 10:00:00,Apex Retail Pvt Ltd
pay_100817,m_1002,cust_1223,fail_14473,att_14473,0,8449.27,Card,Razorpay,11,6,1,User Abandoned,BAD_REQUEST_ABANDONED,True,Mid-Market,E-commerce & Retail,872,66.4,33.6,159.3,97.84,2.16,0,Email reminder,3,15,0.516,Failed,Failed,0.0,8449.27,,293.0,2026-08-02 11:00:00,SwiftPay Stores
pay_104852,m_1003,cust_1224,fail_14474,att_14474,0,7846.55,Card,Razorpay,12,6,1,Network Timeout,GATEWAY_TIMEOUT,True,SMB,E-commerce & Retail,932,66.2,33.8,159.3,97.84,2.16,0,Retry after 10 minutes,0,10,0.902,Failed,Pending,0.0,7846.55,,315.0,2026-08-02 12:00:00,UrbanNest
pay_100170,m_1004,cust_1225,fail_14475,att_14475,0,9145.18,Card,Razorpay,12,6,1,OTP Failed,OTP_AUTHENTICATION_FAILED,True,Growth,E-commerce & Retail,859,65.54,34.46,159.3,97.84,2.16,0,OTP reminder,3,15,0.697,Failed,Failed,0.0,9145.18,,296.0,2026-08-02 12:00:00,CloudMart
pay_100459,m_1000,cust_1227,fail_14477,att_14477,0,3301.85,Card,Razorpay,13,6,1,Gateway Error,GATEWAY_INTERNAL_ERROR,True,Enterprise,E-commerce & Retail,901,66.04,33.96,159.3,97.84,2.16,0,Smart gateway retry,2,15,0.796,Failed,Failed,0.0,3301.85,,306.0,2026-08-02 13:00:00,Apex Retail Pvt Ltd
pay_103352,m_1000,cust_1228,fail_14478,att_14478,1,3645.16,Card,HDFC Gateway,13,6,1,Network Timeout,GATEWAY_TIMEOUT,True,Enterprise,E-commerce & Retail,902,66.08,33.92,227.48,94.23,5.77,1,Retry after 10 minutes,3,10,0.845,Success,Recovered,3645.16,0.0,2026-08-03 00:00:00,306.0,2026-08-02 13:00:00,Apex Retail Pvt Ltd
pay_102264,m_1001,cust_1226,fail_14476,att_14476,0,1476.05,Card,SBI Card Gateway,13,6,1,OTP Failed,OTP_AUTHENTICATION_FAILED,True,Enterprise,E-commerce & Retail,909,62.49,37.51,211.58,94.83,5.17,1,OTP reminder,1,15,0.595,Failed,Failed,0.0,1476.05,,341.0,2026-08-02 13:00:00,NovaCart
pay_103686,m_1001,cust_1229,fail_14479,att_14479,0,3730.5,Card,Razorpay,14,6,1,User Abandoned,BAD_REQUEST_ABANDONED,True,Enterprise,E-commerce & Retail,910,62.53,37.47,159.3,97.84,2.16,0,Email reminder,2,15,0.534,Failed,Failed,0.0,3730.5,,341.0,2026-08-02 14:00:00,NovaCart
pay_104965,m_1004,cust_1230,fail_14480,att_14480,0,3793.66,Card,SBI Card Gateway,14,6,1,OTP Failed,OTP_AUTHENTICATION_FAILED,True,Growth,E-commerce & Retail,860,65.58,34.42,211.58,94.83,5.17,1,OTP reminder,0,15,0.442,Failed,Pending,0.0,3793.66,,296.0,2026-08-02 14:00:00,CloudMart
