failure_id,payment_id,failure_category,error_code,retryable
fail_13937,pay_101473,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_13938,pay_101871,User Abandoned,BAD_REQUEST_ABANDONED,True
fail_13939,pay_103582,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_13940,pay_103078,Bank Declined,BANK_DECLINED_TRANSACTION,False
fail_13941,pay_102869,Gateway Error,GATEWAY_INTERNAL_ERROR,True
fail_13942,pay_102495,Gateway Error,GATEWAY_INTERNAL_ERROR,True
fail_13943,pay_104058,Bank Declined,BANK_DECLINED_TRANSACTION,False
fail_13944,pay_102764,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_13945,pay_104569,Gateway Error,GATEWAY_INTERNAL_ERROR,True
fail_13946,pay_101739,User Abandoned,BAD_REQUEST_ABANDONED,True
fail_13947,pay_103735,OTP Failed,OTP_AUTHENTICATION_FAILED,True
fail_13948,pay_104810,User Abandoned,BAD_REQUEST_ABANDONED,True
fail_13949,pay_102772,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_13950,pay_102642,Bank Declined,BANK_DECLINED_TRANSACTION,False
fail_13951,pay_103831,Bank Declined,BANK_DECLINED_TRANSACTION,False
fail_13952,pay_100338,Bank Declined,BANK_DECLINED_TRANSACTION,False
fail_13953,pay_100652,User Abandoned,BAD_REQUEST_ABANDONED,True
fail_13954,pay_104885,Network Timeout,GATEWAY_TIMEOUT,True
fail_13955,pay_100223,Gateway Error,GATEWAY_INTERNAL_ERROR,True
fail_13956,pay_100663,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_13957,pay_102115,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_13958,pay_104261,Gateway Error,GATEWAY_INTERNAL_ERROR,True
fail_13959,pay_101795,Network Timeout,GATEWAY_TIMEOUT,True
fail_13960,pay_101363,OTP Failed,OTP_AUTHENTICATION_FAILED,True
fail_13961,pay_102899,Bank Declined,BANK_DECLINED_TRANSACTION,False
fail_13962,pay_100871,Network Timeout,GATEWAY_TIMEOUT,True
fail_13963,pay_100008,Gateway Error,GATEWAY_INTERNAL_ERROR,True
fail_13964,pay_103503,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_13965,pay_102348,Gateway Error,GATEWAY_INTERNAL_ERROR,True
fail_13966,pay_103893,Bank Declined,BANK_DECLINED_TRANSACTION,False
fail_13967,pay_101084,OTP Failed,OTP_AUTHENTICATION_FAILED,True
fail_13968,pay_103287,Network Timeout,GATEWAY_TIMEOUT,True
fail_13969,pay_104163,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_13970,pay_100425,OTP Failed,OTP_AUTHENTICATION_FAILED,True
fail_13971,pay_102814,User Abandoned,BAD_REQUEST_ABANDONED,True
fail_13972,pay_104577,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_13973,pay_103964,Bank Declined,BANK_DECLINED_TRANSACTION,False
fail_13974,pay_100101,User Abandoned,BAD_REQUEST_ABANDONED,True
fail_13975,pay_101703,Bank Declined,BANK_DECLINED_TRANSACTION,False
fail_13976,pay_104158,Bank Declined,BANK_DECLINED_TRANSACTION,False
fail_13977,pay_102510,Bank Declined,BANK_DECLINED_TRANSACTION,False
fail_13978,pay_102744,User Abandoned,BAD_REQUEST_ABANDONED,True
fail_13979,pay_103023,OTP Failed,OTP_AUTHENTICATION_FAILED,True
fail_13980,pay_100837,Bank Declined,BANK_DECLINED_TRANSACTION,False
fail_13981,pay_101786,Network Timeout,GATEWAY_TIMEOUT,True
fail_13982,pay_102812,OTP Failed,OTP_AUTHENTICATION_FAILED,True
fail_13983,pay_104655,OTP Failed,OTP_AUTHENTICATION_FAILED,True
fail_13984,pay_104843,Bank Declined,BANK_DECLINED_TRANSACTION,False
fail_13985,pay_102093,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_13986,pay_103039,Bank Declined,BANK_DECLINED_TRANSACTION,False
fail_13987,pay_104790,Gateway Error,GATEWAY_INTERNAL_ERROR,True
fail_13988,pay_104826,Network Timeout,GATEWAY_TIMEOUT,True
fail_13989,pay_104491,Network Timeout,GATEWAY_TIMEOUT,True
fail_13990,pay_103152,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_13991,pay_100992,Network Timeout,GATEWAY_TIMEOUT,True
fail_13992,pay_101769,Bank Declined,BANK_DECLINED_TRANSACTION,False
fail_13993,pay_100397,User Abandoned,BAD_REQUEST_ABANDONED,True
fail_13994,pay_103836,Bank Declined,BANK_DECLINED_TRANSACTION,False
fail_13995,pay_103908,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_13996,pay_102465,Gateway Error,GATEWAY_INTERNAL_ERROR,True
fail_13997,pay_103257,Gateway Error,GATEWAY_INTERNAL_ERROR,True
fail_13998,pay_103181,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_13999,pay_103692,Bank Declined,BANK_DECLINED_TRANSACTION,False
fail_14000,pay_102889,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_14001,pay_100542,Gateway Error,GATEWAY_INTERNAL_ERROR,True
fail_14002,pay_102850,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_14003,pay_100051,OTP Failed,OTP_AUTHENTICATION_FAILED,True
fail_14004,pay_101114,Bank Declined,BANK_DECLINED_TRANSACTION,False
fail_14005,pay_104580,OTP Failed,OTP_AUTHENTICATION_FAILED,True
fail_14006,pay_102860,User Abandoned,BAD_REQUEST_ABANDONED,True
fail_14007,pay_102992,Gateway Error,GATEWAY_INTERNAL_ERROR,True
fail_14008,pay_102553,Gateway Error,GATEWAY_INTERNAL_ERROR,True
fail_14009,pay_100887,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_14010,pay_104247,Gateway Error,GATEWAY_INTERNAL_ERROR,True
fail_14011,pay_104955,Bank Declined,BANK_DECLINED_TRANSACTION,False
fail_14012,pay_101112,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_14013,pay_102219,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_14014,pay_104984,User Abandoned,BAD_REQUEST_ABANDONED,True
fail_14015,pay_100522,Bank Declined,BANK_DECLINED_TRANSACTION,False
fail_14016,pay_102391,Gateway Error,GATEWAY_INTERNAL_ERROR,True
fail_14017,pay_103294,Network Timeout,GATEWAY_TIMEOUT,True
fail_14018,pay_103193,Bank Declined,BANK_DECLINED_TRANSACTION,False
fail_14019,pay_101177,Gateway Error,GATEWAY_INTERNAL_ERROR,True
fail_14020,pay_103912,OTP Failed,OTP_AUTHENTICATION_FAILED,True
fail_14021,pay_101522,Bank Declined,BANK_DECLINED_TRANSACTION,False
fail_14022,pay_104874,User Abandoned,BAD_REQUEST_ABANDONED,True
fail_14023,pay_104870,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_14024,pay_104102,Bank Declined,BANK_DECLINED_TRANSACTION,False
fail_14025,pay_104447,User Abandoned,BAD_REQUEST_ABANDONED,True
fail_14026,pay_104008,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_14027,pay_101650,Gateway Error,GATEWAY_INTERNAL_ERROR,True
fail_14028,pay_100071,User Abandoned,BAD_REQUEST_ABANDONED,True
fail_14029,pay_104795,OTP Failed,OTP_AUTHENTICATION_FAILED,True
fail_14030,pay_102809,Bank Declined,BANK_DECLINED_TRANSACTION,False
fail_14031,pay_102070,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_14032,pay_104904,Network Timeout,GATEWAY_TIMEOUT,True
fail_14033,pay_103044,OTP Failed,OTP_AUTHENTICATION_FAILED,True
fail_14034,pay_103255,OTP Failed,OTP_AUTHENTICATION_FAILED,True
fail_14035,pay_103775,Network Timeout,GATEWAY_TIMEOUT,True
fail_14036,pay_103393,Network Timeout,GATEWAY_TIMEOUT,True
fail_14037,pay_102737,Network Timeout,GATEWAY_TIMEOUT,True
fail_14038,pay_101533,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_14039,pay_100252,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_14040,pay_104563,Gateway Error,GATEWAY_INTERNAL_ERROR,True
fail_14041,pay_104490,Bank Declined,BANK_DECLINED_TRANSACTION,False
fail_14042,pay_102943,Bank Declined,BANK_DECLINED_TRANSACTION,False
fail_14043,pay_101325,Gateway Error,GATEWAY_INTERNAL_ERROR,True
fail_14044,pay_102673,OTP Failed,OTP_AUTHENTICATION_FAILED,True
fail_14045,pay_103358,Bank Declined,BANK_DECLINED_TRANSACTION,False
fail_14046,pay_103528,OTP Failed,OTP_AUTHENTICATION_FAILED,True
fail_14047,pay_104018,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_14048,pay_101959,OTP Failed,OTP_AUTHENTICATION_FAILED,True
fail_14049,pay_104982,OTP Failed,OTP_AUTHENTICATION_FAILED,True
fail_14050,pay_101344,Gateway Error,GATEWAY_INTERNAL_ERROR,True
fail_14051,pay_104155,Network Timeout,GATEWAY_TIMEOUT,True
fail_14052,pay_104407,Network Timeout,GATEWAY_TIMEOUT,True
fail_14053,pay_101797,OTP Failed,OTP_AUTHENTICATION_FAILED,True
fail_14054,pay_102740,Bank Declined,BANK_DECLINED_TRANSACTION,False
fail_14055,pay_102928,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_14056,pay_103289,Network Timeout,GATEWAY_TIMEOUT,True
fail_14057,pay_101662,Bank Declined,BANK_DECLINED_TRANSACTION,False
fail_14058,pay_101890,Network Timeout,GATEWAY_TIMEOUT,True
fail_14059,pay_101431,Gateway Error,GATEWAY_INTERNAL_ERROR,True
fail_14060,pay_104330,Network Timeout,GATEWAY_TIMEOUT,True
fail_14061,pay_102384,User Abandoned,BAD_REQUEST_ABANDONED,True
fail_14062,pay_100911,OTP Failed,OTP_AUTHENTICATION_FAILED,True
fail_14063,pay_103934,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_14064,pay_103098,Bank Declined,BANK_DECLINED_TRANSACTION,False
fail_14065,pay_100634,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_14066,pay_102925,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_14067,pay_100022,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_14068,pay_101928,Bank Declined,BANK_DECLINED_TRANSACTION,False
fail_14069,pay_101638,Gateway Error,GATEWAY_INTERNAL_ERROR,True
fail_14070,pay_104928,Network Timeout,GATEWAY_TIMEOUT,True
fail_14071,pay_100563,User Abandoned,BAD_REQUEST_ABANDONED,True
fail_14072,pay_103086,User Abandoned,BAD_REQUEST_ABANDONED,True
fail_14073,pay_102612,Bank Declined,BANK_DECLINED_TRANSACTION,False
fail_14074,pay_100468,User Abandoned,BAD_REQUEST_ABANDONED,True
fail_14075,pay_104167,OTP Failed,OTP_AUTHENTICATION_FAILED,True
fail_14076,pay_103667,OTP Failed,OTP_AUTHENTICATION_FAILED,True
fail_14077,pay_101105,Network Timeout,GATEWAY_TIMEOUT,True
fail_14078,pay_100348,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_14079,pay_104390,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_14080,pay_104627,Bank Declined,BANK_DECLINED_TRANSACTION,False
fail_14081,pay_102482,OTP Failed,OTP_AUTHENTICATION_FAILED,True
fail_14082,pay_102380,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_14083,pay_101885,Network Timeout,GATEWAY_TIMEOUT,True
fail_14084,pay_100250,Bank Declined,BANK_DECLINED_TRANSACTION,False
fail_14085,pay_100391,Gateway Error,GATEWAY_INTERNAL_ERROR,True
fail_14086,pay_103823,Network Timeout,GATEWAY_TIMEOUT,True
fail_14087,pay_101701,Gateway Error,GATEWAY_INTERNAL_ERROR,True
fail_14088,pay_103878,OTP Failed,OTP_AUTHENTICATION_FAILED,True
fail_14089,pay_104225,Bank Declined,BANK_DECLINED_TRANSACTION,False
fail_14090,pay_101882,OTP Failed,OTP_AUTHENTICATION_FAILED,True
fail_14091,pay_102274,Network Timeout,GATEWAY_TIMEOUT,True
fail_14092,pay_101173,Gateway Error,GATEWAY_INTERNAL_ERROR,True
fail_14093,pay_101404,Network Timeout,GATEWAY_TIMEOUT,True
fail_14094,pay_102031,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_14095,pay_104772,Network Timeout,GATEWAY_TIMEOUT,True
fail_14096,pay_103791,Network Timeout,GATEWAY_TIMEOUT,True
fail_14097,pay_103786,Bank Declined,BANK_DECLINED_TRANSACTION,False
fail_14098,pay_100660,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_14099,pay_100229,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_14100,pay_103887,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_14101,pay_102146,Gateway Error,GATEWAY_INTERNAL_ERROR,True
fail_14102,pay_102367,Network Timeout,GATEWAY_TIMEOUT,True
fail_14103,pay_103087,OTP Failed,OTP_AUTHENTICATION_FAILED,True
fail_14104,pay_102247,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_14105,pay_102477,Bank Declined,BANK_DECLINED_TRANSACTION,False
fail_14106,pay_100760,Network Timeout,GATEWAY_TIMEOUT,True
fail_14107,pay_103195,Network Timeout,GATEWAY_TIMEOUT,True
fail_14108,pay_102369,Gateway Error,GATEWAY_INTERNAL_ERROR,True
fail_14109,pay_103051,User Abandoned,BAD_REQUEST_ABANDONED,True
fail_14110,pay_100258,Network Timeout,GATEWAY_TIMEOUT,True
fail_14111,pay_103949,Bank Declined,BANK_DECLINED_TRANSACTION,False
fail_14112,pay_100543,Gateway Error,GATEWAY_INTERNAL_ERROR,True
fail_14113,pay_104633,Gateway Error,GATEWAY_INTERNAL_ERROR,True
fail_14114,pay_103096,Gateway Error,GATEWAY_INTERNAL_ERROR,True
fail_14115,pay_103760,Bank Declined,BANK_DECLINED_TRANSACTION,False
fail_14116,pay_100410,Network Timeout,GATEWAY_TIMEOUT,True
fail_14117,pay_102930,Network Timeout,GATEWAY_TIMEOUT,True
fail_14118,pay_103288,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_14119,pay_101615,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_14120,pay_101031,Gateway Error,GATEWAY_INTERNAL_ERROR,True
fail_14121,pay_100907,Gateway Error,GATEWAY_INTERNAL_ERROR,True
fail_14122,pay_103256,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_14123,pay_102050,Gateway Error,GATEWAY_INTERNAL_ERROR,True
fail_14124,pay_102804,Network Timeout,GATEWAY_TIMEOUT,True
fail_14125,pay_102102,User Abandoned,BAD_REQUEST_ABANDONED,True
fail_14126,pay_102449,OTP Failed,OTP_AUTHENTICATION_FAILED,True
fail_14127,pay_100703,Bank Declined,BANK_DECLINED_TRANSACTION,False
fail_14128,pay_101432,Network Timeout,GATEWAY_TIMEOUT,True
fail_14129,pay_100261,Network Timeout,GATEWAY_TIMEOUT,True
fail_14130,pay_101192,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_14131,pay_104681,Gateway Error,GATEWAY_INTERNAL_ERROR,True
fail_14132,pay_102533,Network Timeout,GATEWAY_TIMEOUT,True
fail_14133,pay_104371,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_14134,pay_103561,Gateway Error,GATEWAY_INTERNAL_ERROR,True
fail_14135,pay_104282,Gateway Error,GATEWAY_INTERNAL_ERROR,True
fail_14136,pay_103179,Gateway Error,GATEWAY_INTERNAL_ERROR,True
fail_14137,pay_103516,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_14138,pay_103048,Gateway Error,GATEWAY_INTERNAL_ERROR,True
fail_14139,pay_100684,Network Timeout,GATEWAY_TIMEOUT,True
fail_14140,pay_103523,Bank Declined,BANK_DECLINED_TRANSACTION,False
fail_14141,pay_102939,Network Timeout,GATEWAY_TIMEOUT,True
fail_14142,pay_102327,Gateway Error,GATEWAY_INTERNAL_ERROR,True
fail_14143,pay_103558,Network Timeout,GATEWAY_TIMEOUT,True
fail_14144,pay_102199,Gateway Error,GATEWAY_INTERNAL_ERROR,True
fail_14145,pay_100702,Bank Declined,BANK_DECLINED_TRANSACTION,False
fail_14146,pay_102296,Gateway Error,GATEWAY_INTERNAL_ERROR,True
fail_14147,pay_103689,Bank Declined,BANK_DECLINED_TRANSACTION,False
fail_14148,pay_100167,Network Timeout,GATEWAY_TIMEOUT,True
fail_14149,pay_100186,Network Timeout,GATEWAY_TIMEOUT,True
fail_14150,pay_102595,Network Timeout,GATEWAY_TIMEOUT,True
fail_14151,pay_104378,Network Timeout,GATEWAY_TIMEOUT,True
fail_14152,pay_104366,Network Timeout,GATEWAY_TIMEOUT,True
fail_14153,pay_101077,Network Timeout,GATEWAY_TIMEOUT,True
fail_14154,pay_100466,OTP Failed,OTP_AUTHENTICATION_FAILED,True
fail_14155,pay_100531,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_14156,pay_101636,Network Timeout,GATEWAY_TIMEOUT,True
fail_14157,pay_101849,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_14158,pay_101595,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_14159,pay_100040,Gateway Error,GATEWAY_INTERNAL_ERROR,True
fail_14160,pay_100622,Bank Declined,BANK_DECLINED_TRANSACTION,False
fail_14161,pay_104582,OTP Failed,OTP_AUTHENTICATION_FAILED,True
fail_14162,pay_100349,Network Timeout,GATEWAY_TIMEOUT,True
fail_14163,pay_103270,Network Timeout,GATEWAY_TIMEOUT,True
fail_14164,pay_101940,Bank Declined,BANK_DECLINED_TRANSACTION,False
fail_14165,pay_101075,Network Timeout,GATEWAY_TIMEOUT,True
fail_14166,pay_101935,Gateway Error,GATEWAY_INTERNAL_ERROR,True
fail_14167,pay_104142,Gateway Error,GATEWAY_INTERNAL_ERROR,True
fail_14168,pay_102719,Bank Declined,BANK_DECLINED_TRANSACTION,False
fail_14169,pay_101777,Bank Declined,BANK_DECLINED_TRANSACTION,False
fail_14170,pay_104219,OTP Failed,OTP_AUTHENTICATION_FAILED,True
fail_14171,pay_101555,OTP Failed,OTP_AUTHENTICATION_FAILED,True
fail_14172,pay_101486,OTP Failed,OTP_AUTHENTICATION_FAILED,True
fail_14173,pay_102094,Gateway Error,GATEWAY_INTERNAL_ERROR,True
fail_14174,pay_103884,Gateway Error,GATEWAY_INTERNAL_ERROR,True
fail_14175,pay_102368,Bank Declined,BANK_DECLINED_TRANSACTION,False
fail_14176,pay_102432,Gateway Error,GATEWAY_INTERNAL_ERROR,True
fail_14177,pay_102932,OTP Failed,OTP_AUTHENTICATION_FAILED,True
fail_14178,pay_103321,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_14179,pay_101907,Bank Declined,BANK_DECLINED_TRANSACTION,False
fail_14180,pay_103364,OTP Failed,OTP_AUTHENTICATION_FAILED,True
fail_14181,pay_100177,Gateway Error,GATEWAY_INTERNAL_ERROR,True
fail_14182,pay_100286,Gateway Error,GATEWAY_INTERNAL_ERROR,True
fail_14183,pay_103326,User Abandoned,BAD_REQUEST_ABANDONED,True
fail_14184,pay_100082,OTP Failed,OTP_AUTHENTICATION_FAILED,True
fail_14185,pay_104956,Network Timeout,GATEWAY_TIMEOUT,True
fail_14186,pay_102659,Gateway Error,GATEWAY_INTERNAL_ERROR,True
fail_14187,pay_104883,Gateway Error,GATEWAY_INTERNAL_ERROR,True
fail_14188,pay_103162,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_14189,pay_101853,Bank Declined,BANK_DECLINED_TRANSACTION,False
fail_14190,pay_101694,Bank Declined,BANK_DECLINED_TRANSACTION,False
fail_14191,pay_103350,OTP Failed,OTP_AUTHENTICATION_FAILED,True
fail_14192,pay_100936,Network Timeout,GATEWAY_TIMEOUT,True
fail_14193,pay_102426,Gateway Error,GATEWAY_INTERNAL_ERROR,True
fail_14194,pay_100749,Gateway Error,GATEWAY_INTERNAL_ERROR,True
fail_14195,pay_102867,OTP Failed,OTP_AUTHENTICATION_FAILED,True
fail_14196,pay_101946,User Abandoned,BAD_REQUEST_ABANDONED,True
fail_14197,pay_103402,Network Timeout,GATEWAY_TIMEOUT,True
fail_14198,pay_104417,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_14199,pay_101654,Network Timeout,GATEWAY_TIMEOUT,True
fail_14200,pay_103706,Network Timeout,GATEWAY_TIMEOUT,True
fail_14201,pay_100846,OTP Failed,OTP_AUTHENTICATION_FAILED,True
fail_14202,pay_103252,Network Timeout,GATEWAY_TIMEOUT,True
fail_14203,pay_100532,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_14204,pay_104556,Network Timeout,GATEWAY_TIMEOUT,True
fail_14205,pay_102791,Gateway Error,GATEWAY_INTERNAL_ERROR,True
fail_14206,pay_102248,User Abandoned,BAD_REQUEST_ABANDONED,True
fail_14207,pay_103807,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_14208,pay_101405,Network Timeout,GATEWAY_TIMEOUT,True
fail_14209,pay_104662,Bank Declined,BANK_DECLINED_TRANSACTION,False
fail_14210,pay_100883,Network Timeout,GATEWAY_TIMEOUT,True
fail_14211,pay_103602,Bank Declined,BANK_DECLINED_TRANSACTION,False
fail_14212,pay_103037,OTP Failed,OTP_AUTHENTICATION_FAILED,True
fail_14213,pay_100057,User Abandoned,BAD_REQUEST_ABANDONED,True
fail_14214,pay_103685,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_14215,pay_101228,Network Timeout,GATEWAY_TIMEOUT,True
fail_14216,pay_102221,OTP Failed,OTP_AUTHENTICATION_FAILED,True
fail_14217,pay_103927,User Abandoned,BAD_REQUEST_ABANDONED,True
fail_14218,pay_101536,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_14219,pay_101045,Gateway Error,GATEWAY_INTERNAL_ERROR,True
fail_14220,pay_102307,User Abandoned,BAD_REQUEST_ABANDONED,True
fail_14221,pay_100535,Bank Declined,BANK_DECLINED_TRANSACTION,False
fail_14222,pay_103567,Bank Declined,BANK_DECLINED_TRANSACTION,False
fail_14223,pay_102885,Bank Declined,BANK_DECLINED_TRANSACTION,False
fail_14224,pay_100960,Bank Declined,BANK_DECLINED_TRANSACTION,False
fail_14225,pay_100389,Bank Declined,BANK_DECLINED_TRANSACTION,False
fail_14226,pay_104848,User Abandoned,BAD_REQUEST_ABANDONED,True
fail_14227,pay_103700,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_14228,pay_102012,OTP Failed,OTP_AUTHENTICATION_FAILED,True
fail_14229,pay_101969,Network Timeout,GATEWAY_TIMEOUT,True
fail_14230,pay_104017,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_14231,pay_102007,User Abandoned,BAD_REQUEST_ABANDONED,True
fail_14232,pay_100181,OTP Failed,OTP_AUTHENTICATION_FAILED,True
fail_14233,pay_104347,Gateway Error,GATEWAY_INTERNAL_ERROR,True
fail_14234,pay_100272,Network Timeout,GATEWAY_TIMEOUT,True
fail_14235,pay_100356,Network Timeout,GATEWAY_TIMEOUT,True
fail_14236,pay_101480,OTP Failed,OTP_AUTHENTICATION_FAILED,True
fail_14237,pay_104112,Gateway Error,GATEWAY_INTERNAL_ERROR,True
fail_14238,pay_102638,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_14239,pay_104210,Bank Declined,BANK_DECLINED_TRANSACTION,False
fail_14240,pay_103979,Gateway Error,GATEWAY_INTERNAL_ERROR,True
fail_14241,pay_104765,Network Timeout,GATEWAY_TIMEOUT,True
fail_14242,pay_101103,Network Timeout,GATEWAY_TIMEOUT,True
fail_14243,pay_101523,User Abandoned,BAD_REQUEST_ABANDONED,True
fail_14244,pay_104719,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_14245,pay_103829,Network Timeout,GATEWAY_TIMEOUT,True
fail_14246,pay_104751,Network Timeout,GATEWAY_TIMEOUT,True
fail_14247,pay_101676,Gateway Error,GATEWAY_INTERNAL_ERROR,True
fail_14248,pay_102662,Gateway Error,GATEWAY_INTERNAL_ERROR,True
fail_14249,pay_102062,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_14250,pay_101697,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_14251,pay_103068,Network Timeout,GATEWAY_TIMEOUT,True
fail_14252,pay_102890,Bank Declined,BANK_DECLINED_TRANSACTION,False
fail_14253,pay_102888,Gateway Error,GATEWAY_INTERNAL_ERROR,True
fail_14254,pay_100937,User Abandoned,BAD_REQUEST_ABANDONED,True
fail_14255,pay_101574,Gateway Error,GATEWAY_INTERNAL_ERROR,True
fail_14256,pay_100456,User Abandoned,BAD_REQUEST_ABANDONED,True
fail_14257,pay_100974,User Abandoned,BAD_REQUEST_ABANDONED,True
fail_14258,pay_101606,Bank Declined,BANK_DECLINED_TRANSACTION,False
fail_14259,pay_104630,OTP Failed,OTP_AUTHENTICATION_FAILED,True
fail_14260,pay_100751,User Abandoned,BAD_REQUEST_ABANDONED,True
fail_14261,pay_103057,Bank Declined,BANK_DECLINED_TRANSACTION,False
fail_14262,pay_102329,Bank Declined,BANK_DECLINED_TRANSACTION,False
fail_14263,pay_104097,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_14264,pay_101934,Network Timeout,GATEWAY_TIMEOUT,True
fail_14265,pay_100521,Network Timeout,GATEWAY_TIMEOUT,True
fail_14266,pay_104060,Network Timeout,GATEWAY_TIMEOUT,True
fail_14267,pay_100923,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_14268,pay_100255,Network Timeout,GATEWAY_TIMEOUT,True
fail_14269,pay_101062,Bank Declined,BANK_DECLINED_TRANSACTION,False
fail_14270,pay_103670,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_14271,pay_100407,OTP Failed,OTP_AUTHENTICATION_FAILED,True
fail_14272,pay_100527,Network Timeout,GATEWAY_TIMEOUT,True
fail_14273,pay_102301,Network Timeout,GATEWAY_TIMEOUT,True
fail_14274,pay_101611,Network Timeout,GATEWAY_TIMEOUT,True
fail_14275,pay_102518,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_14276,pay_104953,Gateway Error,GATEWAY_INTERNAL_ERROR,True
fail_14277,pay_100833,Bank Declined,BANK_DECLINED_TRANSACTION,False
fail_14278,pay_101186,Gateway Error,GATEWAY_INTERNAL_ERROR,True
fail_14279,pay_101962,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_14280,pay_104367,OTP Failed,OTP_AUTHENTICATION_FAILED,True
fail_14281,pay_104015,User Abandoned,BAD_REQUEST_ABANDONED,True
fail_14282,pay_101089,Bank Declined,BANK_DECLINED_TRANSACTION,False
fail_14283,pay_100328,Gateway Error,GATEWAY_INTERNAL_ERROR,True
fail_14284,pay_103513,Network Timeout,GATEWAY_TIMEOUT,True
fail_14285,pay_103834,Bank Declined,BANK_DECLINED_TRANSACTION,False
fail_14286,pay_100461,Bank Declined,BANK_DECLINED_TRANSACTION,False
fail_14287,pay_103248,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_14288,pay_100305,Bank Declined,BANK_DECLINED_TRANSACTION,False
fail_14289,pay_100240,Gateway Error,GATEWAY_INTERNAL_ERROR,True
fail_14290,pay_103203,Bank Declined,BANK_DECLINED_TRANSACTION,False
fail_14291,pay_103992,Gateway Error,GATEWAY_INTERNAL_ERROR,True
fail_14292,pay_100768,Network Timeout,GATEWAY_TIMEOUT,True
fail_14293,pay_102735,Bank Declined,BANK_DECLINED_TRANSACTION,False
fail_14294,pay_104025,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_14295,pay_103888,OTP Failed,OTP_AUTHENTICATION_FAILED,True
fail_14296,pay_100619,Bank Declined,BANK_DECLINED_TRANSACTION,False
fail_14297,pay_100117,Network Timeout,GATEWAY_TIMEOUT,True
fail_14298,pay_100099,Insufficient Funds,INSUFFICIENT_FUNDS,True
