payment_id,merchant_id,customer_id,created_at,payment_method,gateway,amount_inr,status
pay_103993,m_1000,cust_1069,2026-07-01 07:00:00,UPI,ICICI UPI,6969.9,Failed
pay_101208,m_1001,cust_1070,2026-07-01 08:00:00,NetBanking,HDFC Gateway,4434.89,Success
pay_104081,m_1004,cust_1071,2026-07-01 08:00:00,UPI,Razorpay,3955.0,Failed
pay_101381,m_1003,cust_1072,2026-07-01 09:00:00,UPI,Razorpay,3110.0,Failed
pay_100533,m_1003,cust_1073,2026-07-01 09:00:00,Card,Axis Wallet,448.99,Success
pay_103598,m_1002,cust_1074,2026-07-01 09:00:00,UPI,Razorpay,1954.53,Success
pay_100298,m_1004,cust_1075,2026-07-01 09:00:00,Card,Razorpay,2881.46,Failed
pay_102705,m_1000,cust_1076,2026-07-01 10:00:00,NetBanking,Razorpay,2624.81,Success
pay_103419,m_1003,cust_1077,2026-07-01 11:00:00,Card,Razorpay,635.58,Failed
pay_100813,m_1003,cust_1078,2026-07-01 12:00:00,Card,Axis Wallet,988.54,Failed
pay_102109,m_1003,cust_1079,2026-07-01 14:00:00,UPI,HDFC Gateway,5093.68,Success
pay_101409,m_1001,cust_1080,2026-07-01 15:00:00,UPI,Razorpay,4636.08,Failed
pay_102978,m_1000,cust_1081,2026-07-01 17:00:00,UPI,ICICI UPI,1486.87,Failed
pay_102786,m_1001,cust_1082,2026-07-01 17:00:00,Card,Razorpay,2160.82,Failed
pay_102870,m_1002,cust_1083,2026-07-01 17:00:00,Wallet,Axis Wallet,4620.67,Failed
pay_103038,m_1004,cust_1084,2026-07-01 17:00:00,UPI,ICICI UPI,3681.41,Failed
pay_104014,m_1003,cust_1085,2026-07-01 17:00:00,NetBanking,Razorpay,3495.85,Failed
pay_101916,m_1002,cust_1086,2026-07-01 19:00:00,NetBanking,Razorpay,2357.24,Success
pay_100572,m_1002,cust_1087,2026-07-01 19:00:00,Card,Razorpay,8754.91,Failed
pay_100151,m_1004,cust_1088,2026-07-01 23:00:00,NetBanking,Axis Wallet,464.51,Failed
pay_102110,m_1004,cust_1089,2026-07-02 00:00:00,Card,HDFC Gateway,9804.3,Failed
pay_100313,m_1003,cust_1090,2026-07-02 00:00:00,Wallet,SBI Card Gateway,903.54,Failed
pay_101999,m_1000,cust_1091,2026-07-02 01:00:00,Card,HDFC Gateway,6955.14,Failed
pay_101027,m_1001,cust_1092,2026-07-02 02:00:00,NetBanking,Axis Wallet,8760.76,Failed
pay_101550,m_1003,cust_1093,2026-07-02 02:00:00,UPI,Razorpay,3635.31,Failed
pay_101998,m_1001,cust_1094,2026-07-02 02:00:00,NetBanking,Razorpay,11575.21,Success
pay_102310,m_1001,cust_1095,2026-07-02 02:00:00,Wallet,SBI Card Gateway,1338.08,Failed
pay_102108,m_1001,cust_1096,2026-07-02 03:00:00,UPI,Razorpay,1621.58,Failed
pay_100398,m_1001,cust_1097,2026-07-02 03:00:00,Wallet,Axis Wallet,412.52,Success
pay_102848,m_1003,cust_1098,2026-07-02 05:00:00,UPI,Razorpay,953.1,Success
pay_104033,m_1004,cust_1099,2026-07-02 06:00:00,Card,ICICI UPI,7952.49,Failed
pay_104145,m_1002,cust_1100,2026-07-02 07:00:00,NetBanking,ICICI UPI,1557.62,Failed
pay_104245,m_1004,cust_1101,2026-07-02 08:00:00,Card,Razorpay,1003.1,Failed
pay_100412,m_1000,cust_1102,2026-07-02 08:00:00,UPI,ICICI UPI,4154.66,Failed
pay_101793,m_1002,cust_1103,2026-07-02 13:00:00,UPI,HDFC Gateway,26120.39,Failed
pay_100949,m_1003,cust_1104,2026-07-02 13:00:00,UPI,ICICI UPI,868.87,Failed
pay_101191,m_1004,cust_1105,2026-07-02 13:00:00,UPI,Razorpay,3954.03,Failed
pay_102044,m_1003,cust_1106,2026-07-02 15:00:00,UPI,SBI Card Gateway,2069.2,Success
pay_100110,m_1004,cust_1107,2026-07-02 17:00:00,UPI,Razorpay,2917.95,Success
pay_102954,m_1000,cust_1108,2026-07-02 18:00:00,Wallet,Axis Wallet,1904.36,Failed
pay_100038,m_1003,cust_1109,2026-07-02 19:00:00,Card,Razorpay,2628.96,Failed
pay_103082,m_1001,cust_1110,2026-07-02 19:00:00,UPI,Axis Wallet,3183.46,Failed
pay_104300,m_1000,cust_1111,2026-07-02 20:00:00,Wallet,SBI Card Gateway,1103.02,Failed
pay_100142,m_1000,cust_1112,2026-07-02 20:00:00,UPI,Razorpay,2959.75,Failed
pay_103211,m_1003,cust_1113,2026-07-02 21:00:00,UPI,ICICI UPI,6334.24,Failed
pay_104315,m_1000,cust_1114,2026-07-02 23:00:00,UPI,Razorpay,850.81,Failed
pay_100280,m_1000,cust_1115,2026-07-02 23:00:00,Card,ICICI UPI,3299.26,Success
pay_103306,m_1000,cust_1116,2026-07-03 00:00:00,Wallet,HDFC Gateway,3854.17,Success
pay_102105,m_1003,cust_1117,2026-07-03 02:00:00,Card,HDFC Gateway,2972.78,Success
pay_103795,m_1004,cust_1118,2026-07-03 02:00:00,Card,Axis Wallet,962.74,Failed
pay_104578,m_1003,cust_1119,2026-07-03 02:00:00,UPI,Razorpay,2547.78,Success
pay_101490,m_1001,cust_1120,2026-07-03 03:00:00,UPI,Razorpay,332.71,Success
pay_101321,m_1001,cust_1121,2026-07-03 03:00:00,UPI,SBI Card Gateway,3667.61,Failed
pay_104632,m_1000,cust_1122,2026-07-03 04:00:00,NetBanking,Razorpay,3429.74,Failed
pay_100504,m_1000,cust_1123,2026-07-03 06:00:00,NetBanking,Razorpay,21618.23,Failed
pay_103303,m_1001,cust_1124,2026-07-03 06:00:00,NetBanking,HDFC Gateway,41108.52,Failed
pay_104241,m_1000,cust_1125,2026-07-03 07:00:00,UPI,ICICI UPI,1143.66,Failed
pay_103059,m_1000,cust_1126,2026-07-03 09:00:00,Card,ICICI UPI,2077.28,Success
pay_104917,m_1002,cust_1127,2026-07-03 10:00:00,UPI,Axis Wallet,568.13,Success
pay_101639,m_1002,cust_1128,2026-07-03 10:00:00,Wallet,Razorpay,3479.73,Failed
pay_104246,m_1004,cust_1129,2026-07-03 11:00:00,Card,Razorpay,4898.98,Failed
pay_103099,m_1001,cust_1130,2026-07-03 12:00:00,UPI,Razorpay,1189.78,Failed
pay_103031,m_1004,cust_1131,2026-07-03 13:00:00,UPI,Axis Wallet,4362.39,Success
pay_100215,m_1000,cust_1132,2026-07-03 14:00:00,Card,Razorpay,1391.26,Success
pay_100778,m_1002,cust_1133,2026-07-03 20:00:00,Card,HDFC Gateway,4877.47,Failed
pay_102576,m_1002,cust_1134,2026-07-03 20:00:00,Card,ICICI UPI,4029.4,Failed
pay_100889,m_1002,cust_1135,2026-07-03 21:00:00,UPI,Razorpay,1127.86,Success
pay_102429,m_1000,cust_1136,2026-07-03 21:00:00,Card,Razorpay,252.19,Failed
pay_102237,m_1000,cust_1137,2026-07-03 21:00:00,UPI,HDFC Gateway,570.13,Success
pay_104016,m_1002,cust_1138,2026-07-03 21:00:00,UPI,HDFC Gateway,10161.3,Failed
pay_100743,m_1000,cust_1139,2026-07-03 22:00:00,NetBanking,HDFC Gateway,4729.04,Success
pay_102657,m_1000,cust_1140,2026-07-03 23:00:00,Card,Razorpay,10026.09,Failed
pay_104331,m_1003,cust_1141,2026-07-03 23:00:00,Card,SBI Card Gateway,4189.3,Failed
pay_104086,m_1002,cust_1142,2026-07-04 02:00:00,UPI,HDFC Gateway,1787.76,Failed
pay_104774,m_1002,cust_1143,2026-07-04 02:00:00,NetBanking,Razorpay,743.75,Success
pay_103753,m_1004,cust_1144,2026-07-04 04:00:00,UPI,Razorpay,1426.55,Failed
pay_101010,m_1000,cust_1145,2026-07-04 05:00:00,Card,Razorpay,5141.2,Failed
pay_101122,m_1000,cust_1146,2026-07-04 05:00:00,Card,Razorpay,4230.14,Failed
pay_104032,m_1004,cust_1147,2026-07-04 05:00:00,UPI,SBI Card Gateway,838.33,Failed
pay_100508,m_1004,cust_1148,2026-07-04 06:00:00,UPI,Razorpay,9995.36,Success
pay_102332,m_1002,cust_1149,2026-07-04 07:00:00,Card,Razorpay,3243.46,Failed
pay_103167,m_1001,cust_1150,2026-07-04 08:00:00,UPI,SBI Card Gateway,4624.45,Failed
pay_101672,m_1001,cust_1151,2026-07-04 10:00:00,Card,Razorpay,1534.32,Failed
pay_102300,m_1001,cust_1152,2026-07-04 11:00:00,UPI,Razorpay,1116.25,Failed
pay_100291,m_1001,cust_1153,2026-07-04 13:00:00,NetBanking,Razorpay,4701.44,Failed
pay_101428,m_1001,cust_1154,2026-07-04 13:00:00,UPI,Razorpay,829.94,Failed
pay_100617,m_1004,cust_1155,2026-07-04 15:00:00,Card,Razorpay,1200.14,Failed
pay_101260,m_1004,cust_1156,2026-07-04 17:00:00,Card,Razorpay,2526.77,Failed
pay_103301,m_1001,cust_1157,2026-07-04 17:00:00,NetBanking,Razorpay,2504.47,Failed
pay_104186,m_1001,cust_1158,2026-07-04 18:00:00,UPI,Axis Wallet,2362.56,Failed
pay_100205,m_1002,cust_1159,2026-07-04 18:00:00,Card,SBI Card Gateway,1149.16,Success
pay_104123,m_1000,cust_1160,2026-07-04 18:00:00,Card,Razorpay,4368.69,Success
pay_104508,m_1004,cust_1161,2026-07-04 19:00:00,Card,Razorpay,7153.33,Success
pay_101700,m_1003,cust_1162,2026-07-04 20:00:00,UPI,Razorpay,1705.18,Failed
pay_104323,m_1003,cust_1163,2026-07-04 21:00:00,UPI,Razorpay,1097.77,Failed
pay_104740,m_1004,cust_1164,2026-07-04 22:00:00,Card,Razorpay,5457.06,Failed
pay_101620,m_1004,cust_1165,2026-07-04 22:00:00,NetBanking,SBI Card Gateway,10137.43,Success
pay_102491,m_1002,cust_1166,2026-07-04 23:00:00,UPI,SBI Card Gateway,2929.17,Success
pay_103215,m_1002,cust_1167,2026-07-04 23:00:00,UPI,ICICI UPI,2351.05,Failed
pay_104948,m_1003,cust_1168,2026-07-04 23:00:00,NetBanking,Razorpay,7427.83,Failed
pay_103199,m_1004,cust_1169,2026-07-04 23:00:00,Card,Razorpay,528.19,Failed
pay_104233,m_1000,cust_1170,2026-07-05 00:00:00,UPI,ICICI UPI,2988.21,Failed
pay_101881,m_1003,cust_1171,2026-07-05 00:00:00,NetBanking,Razorpay,13453.81,Failed
pay_101458,m_1002,cust_1172,2026-07-05 03:00:00,NetBanking,ICICI UPI,3071.18,Failed
pay_100208,m_1002,cust_1173,2026-07-05 04:00:00,UPI,Razorpay,13032.05,Failed
pay_104171,m_1004,cust_1174,2026-07-05 04:00:00,UPI,SBI Card Gateway,2741.12,Failed
pay_104377,m_1000,cust_1175,2026-07-05 04:00:00,Card,Axis Wallet,595.23,Failed
pay_104733,m_1000,cust_1176,2026-07-05 05:00:00,Card,Axis Wallet,4002.18,Success
pay_101296,m_1000,cust_1177,2026-07-05 06:00:00,Card,Razorpay,2265.6,Failed
pay_103514,m_1001,cust_1178,2026-07-05 06:00:00,UPI,Razorpay,2417.8,Success
pay_103719,m_1000,cust_1179,2026-07-05 07:00:00,UPI,Razorpay,2203.48,Failed
pay_104649,m_1001,cust_1180,2026-07-05 08:00:00,Card,Razorpay,3058.9,Success
pay_100379,m_1001,cust_1181,2026-07-05 09:00:00,UPI,ICICI UPI,324.76,Failed
pay_104858,m_1002,cust_1182,2026-07-05 10:00:00,UPI,Axis Wallet,448.38,Failed
pay_104493,m_1003,cust_1183,2026-07-05 11:00:00,NetBanking,Razorpay,1585.56,Failed
pay_104404,m_1001,cust_1184,2026-07-05 14:00:00,Wallet,HDFC Gateway,3785.47,Failed
pay_100210,m_1000,cust_1185,2026-07-05 14:00:00,UPI,SBI Card Gateway,1526.57,Failed
pay_102894,m_1004,cust_1186,2026-07-05 16:00:00,Card,Razorpay,1271.63,Failed
pay_103565,m_1002,cust_1187,2026-07-05 16:00:00,Card,HDFC Gateway,1499.64,Success
pay_104408,m_1002,cust_1188,2026-07-05 17:00:00,UPI,HDFC Gateway,4251.36,Failed
pay_101501,m_1001,cust_1189,2026-07-05 18:00:00,Card,Razorpay,3653.07,Failed
pay_104386,m_1003,cust_1190,2026-07-05 18:00:00,Card,SBI Card Gateway,510.9,Success
pay_102417,m_1000,cust_1191,2026-07-05 19:00:00,UPI,ICICI UPI,1774.28,Success
pay_101803,m_1000,cust_1192,2026-07-05 22:00:00,Card,SBI Card Gateway,1707.41,Failed
pay_101178,m_1001,cust_1193,2026-07-05 23:00:00,Wallet,Razorpay,3305.84,Success
pay_104137,m_1000,cust_1194,2026-07-06 00:00:00,Wallet,ICICI UPI,5975.8,Success
pay_104234,m_1003,cust_1195,2026-07-06 00:00:00,UPI,Axis Wallet,1373.72,Failed
pay_102420,m_1003,cust_1196,2026-07-06 01:00:00,UPI,HDFC Gateway,2166.38,Failed
pay_104406,m_1000,cust_1197,2026-07-06 01:00:00,UPI,ICICI UPI,9108.93,Success
pay_104397,m_1000,cust_1198,2026-07-06 02:00:00,UPI,Razorpay,12445.39,Success
pay_102078,m_1000,cust_1199,2026-07-06 02:00:00,UPI,ICICI UPI,2282.81,Success
pay_103973,m_1003,cust_1200,2026-07-06 04:00:00,Card,Razorpay,2839.89,Failed
pay_102187,m_1002,cust_1201,2026-07-06 05:00:00,UPI,Axis Wallet,838.22,Failed
pay_100932,m_1003,cust_1202,2026-07-06 06:00:00,Card,Razorpay,1692.26,Success
pay_103467,m_1004,cust_1203,2026-07-06 06:00:00,Card,Razorpay,300.81,Success
pay_104793,m_1003,cust_1204,2026-07-06 06:00:00,NetBanking,Razorpay,4357.91,Failed
pay_102345,m_1004,cust_1205,2026-07-06 06:00:00,Card,Razorpay,2246.28,Failed
pay_102607,m_1001,cust_1206,2026-07-06 06:00:00,Wallet,Razorpay,834.34,Failed
pay_104426,m_1002,cust_1207,2026-07-06 07:00:00,UPI,ICICI UPI,1920.99,Failed
pay_104343,m_1004,cust_1208,2026-07-06 07:00:00,UPI,ICICI UPI,1931.34,Failed
pay_104357,m_1002,cust_1209,2026-07-06 09:00:00,Wallet,Razorpay,3166.99,Failed
pay_100345,m_1004,cust_1210,2026-07-06 13:00:00,NetBanking,Axis Wallet,8191.19,Success
pay_103318,m_1001,cust_1211,2026-07-06 13:00:00,NetBanking,Razorpay,27641.51,Success
pay_101424,m_1003,cust_1212,2026-07-06 14:00:00,UPI,SBI Card Gateway,329.08,Failed
pay_103792,m_1001,cust_1213,2026-07-06 16:00:00,UPI,HDFC Gateway,4214.08,Failed
pay_102125,m_1004,cust_1214,2026-07-06 16:00:00,NetBanking,Axis Wallet,1240.84,Success
pay_101306,m_1002,cust_1215,2026-07-06 18:00:00,UPI,HDFC Gateway,1405.0,Success
pay_103305,m_1002,cust_1216,2026-07-06 18:00:00,UPI,SBI Card Gateway,1336.47,Failed
pay_104487,m_1003,cust_1217,2026-07-06 19:00:00,NetBanking,SBI Card Gateway,7565.89,Failed
pay_100918,m_1001,cust_1218,2026-07-06 19:00:00,NetBanking,Razorpay,1521.58,Failed
pay_101561,m_1002,cust_1219,2026-07-06 20:00:00,Card,Razorpay,13321.0,Failed
pay_101659,m_1002,cust_1220,2026-07-06 23:00:00,Wallet,Razorpay,2976.15,Success
pay_100695,m_1001,cust_1221,2026-07-07 00:00:00,UPI,SBI Card Gateway,5720.34,Failed
pay_101851,m_1002,cust_1222,2026-07-07 00:00:00,UPI,HDFC Gateway,6316.73,Success
pay_104451,m_1004,cust_1223,2026-07-07 00:00:00,Wallet,Razorpay,476.41,Failed
pay_103221,m_1004,cust_1224,2026-07-07 01:00:00,Card,ICICI UPI,4507.41,Success
pay_101941,m_1002,cust_1225,2026-07-07 01:00:00,Card,HDFC Gateway,1281.14,Failed
pay_103390,m_1001,cust_1226,2026-07-07 02:00:00,NetBanking,Razorpay,29157.32,Failed
pay_101817,m_1004,cust_1227,2026-07-07 04:00:00,UPI,Razorpay,1743.8,Success
pay_102398,m_1001,cust_1228,2026-07-07 06:00:00,UPI,ICICI UPI,3595.73,Failed
pay_104006,m_1001,cust_1229,2026-07-07 08:00:00,NetBanking,Axis Wallet,3381.18,Success
pay_104747,m_1001,cust_1230,2026-07-07 11:00:00,Card,Razorpay,3811.66,Failed
pay_100482,m_1003,cust_1231,2026-07-07 12:00:00,NetBanking,HDFC Gateway,1278.4,Success
pay_101412,m_1003,cust_1232,2026-07-07 12:00:00,NetBanking,SBI Card Gateway,2450.55,Failed
pay_103717,m_1003,cust_1233,2026-07-07 13:00:00,UPI,Razorpay,3199.23,Failed
pay_100616,m_1001,cust_1234,2026-07-07 15:00:00,UPI,Axis Wallet,1085.98,Success
pay_103702,m_1002,cust_1235,2026-07-07 15:00:00,UPI,Axis Wallet,395.92,Failed
pay_103430,m_1003,cust_1236,2026-07-07 17:00:00,Wallet,HDFC Gateway,7211.51,Failed
pay_102236,m_1004,cust_1237,2026-07-07 17:00:00,Card,SBI Card Gateway,3786.79,Success
pay_100567,m_1001,cust_1238,2026-07-07 17:00:00,NetBanking,HDFC Gateway,6263.1,Failed
pay_103594,m_1003,cust_1239,2026-07-07 20:00:00,NetBanking,Razorpay,1263.97,Failed
pay_101562,m_1000,cust_1240,2026-07-07 21:00:00,Card,Razorpay,1816.46,Failed
pay_101903,m_1000,cust_1241,2026-07-07 21:00:00,UPI,ICICI UPI,6258.36,Success
pay_104047,m_1002,cust_1242,2026-07-07 22:00:00,Wallet,Razorpay,206.63,Failed
pay_103332,m_1004,cust_1243,2026-07-07 22:00:00,Card,Razorpay,1079.99,Success
pay_103060,m_1001,cust_1244,2026-07-07 22:00:00,UPI,SBI Card Gateway,3281.33,Failed
pay_100924,m_1001,cust_1245,2026-07-07 22:00:00,UPI,HDFC Gateway,14290.32,Failed
pay_100507,m_1004,cust_1246,2026-07-08 00:00:00,UPI,SBI Card Gateway,4168.62,Failed
pay_103862,m_1003,cust_1247,2026-07-08 01:00:00,Card,Axis Wallet,6915.55,Failed
pay_104811,m_1003,cust_1248,2026-07-08 02:00:00,UPI,Axis Wallet,958.29,Success
pay_104078,m_1001,cust_1249,2026-07-08 03:00:00,Card,Razorpay,774.19,Failed
pay_101514,m_1003,cust_1000,2026-07-08 04:00:00,UPI,Razorpay,2683.34,Failed
pay_103385,m_1002,cust_1001,2026-07-08 05:00:00,Card,Razorpay,33708.45,Success
pay_102099,m_1003,cust_1002,2026-07-08 05:00:00,Card,Axis Wallet,6863.87,Failed
pay_103569,m_1002,cust_1003,2026-07-08 06:00:00,NetBanking,Razorpay,1507.62,Failed
pay_100988,m_1002,cust_1004,2026-07-08 07:00:00,UPI,Razorpay,2420.2,Failed
pay_101453,m_1003,cust_1005,2026-07-08 07:00:00,UPI,Razorpay,1399.66,Failed
pay_103277,m_1001,cust_1006,2026-07-08 08:00:00,Wallet,SBI Card Gateway,1495.66,Failed
pay_100830,m_1003,cust_1007,2026-07-08 08:00:00,NetBanking,ICICI UPI,1362.37,Failed
pay_101012,m_1002,cust_1008,2026-07-08 08:00:00,Card,SBI Card Gateway,2934.5,Failed
pay_103481,m_1001,cust_1009,2026-07-08 09:00:00,UPI,Razorpay,841.51,Success
pay_103877,m_1002,cust_1010,2026-07-08 10:00:00,UPI,Razorpay,2925.85,Failed
pay_100118,m_1001,cust_1011,2026-07-08 10:00:00,Card,Razorpay,3948.14,Failed
pay_102750,m_1004,cust_1012,2026-07-08 11:00:00,Wallet,Razorpay,1311.38,Success
pay_101891,m_1000,cust_1013,2026-07-08 11:00:00,UPI,Razorpay,1080.55,Failed
pay_101810,m_1004,cust_1014,2026-07-08 13:00:00,Wallet,Axis Wallet,1201.07,Success
pay_100856,m_1001,cust_1015,2026-07-08 13:00:00,Card,SBI Card Gateway,803.56,Success
pay_101905,m_1000,cust_1016,2026-07-08 13:00:00,Card,Razorpay,1076.03,Failed
pay_102686,m_1004,cust_1017,2026-07-08 14:00:00,Card,Razorpay,1464.24,Failed
pay_104498,m_1003,cust_1018,2026-07-08 14:00:00,Card,Razorpay,1367.38,Success
pay_102486,m_1003,cust_1019,2026-07-08 15:00:00,UPI,HDFC Gateway,2029.94,Success
pay_102161,m_1002,cust_1020,2026-07-08 16:00:00,Card,HDFC Gateway,5115.01,Failed
pay_101106,m_1003,cust_1021,2026-07-08 16:00:00,NetBanking,Razorpay,774.3,Failed
pay_101708,m_1002,cust_1022,2026-07-08 17:00:00,Card,SBI Card Gateway,2685.81,Success
pay_100314,m_1004,cust_1023,2026-07-08 17:00:00,Card,Razorpay,1646.1,Success
pay_102252,m_1004,cust_1024,2026-07-08 18:00:00,NetBanking,Axis Wallet,4710.14,Failed
pay_101785,m_1002,cust_1025,2026-07-08 18:00:00,UPI,HDFC Gateway,3841.7,Failed
pay_101123,m_1001,cust_1026,2026-07-08 18:00:00,UPI,Razorpay,1666.76,Failed
pay_103274,m_1004,cust_1027,2026-07-08 20:00:00,Card,Razorpay,2312.97,Failed
pay_101505,m_1003,cust_1028,2026-07-08 23:00:00,UPI,ICICI UPI,814.15,Success
pay_101250,m_1000,cust_1029,2026-07-09 01:00:00,Card,Razorpay,2597.32,Failed
pay_103967,m_1003,cust_1030,2026-07-09 02:00:00,Card,HDFC Gateway,1879.35,Failed
pay_101541,m_1002,cust_1031,2026-07-09 03:00:00,UPI,Razorpay,490.75,Success
pay_103744,m_1000,cust_1032,2026-07-09 03:00:00,Card,Razorpay,2176.87,Failed
pay_101401,m_1000,cust_1033,2026-07-09 04:00:00,Card,Razorpay,1454.9,Failed
pay_100831,m_1004,cust_1034,2026-07-09 06:00:00,UPI,Razorpay,5376.4,Success
pay_103083,m_1000,cust_1035,2026-07-09 06:00:00,Card,SBI Card Gateway,2673.01,Failed
pay_100383,m_1002,cust_1036,2026-07-09 06:00:00,NetBanking,ICICI UPI,18344.17,Failed
pay_103093,m_1001,cust_1037,2026-07-09 06:00:00,NetBanking,Razorpay,1961.73,Failed
pay_102666,m_1002,cust_1038,2026-07-09 07:00:00,UPI,Razorpay,5058.63,Failed
pay_102966,m_1004,cust_1039,2026-07-09 07:00:00,Card,Axis Wallet,2182.4,Failed
pay_104239,m_1003,cust_1040,2026-07-09 09:00:00,UPI,HDFC Gateway,9188.34,Failed
pay_102181,m_1002,cust_1041,2026-07-09 09:00:00,NetBanking,Razorpay,1289.18,Failed
pay_104606,m_1000,cust_1042,2026-07-09 09:00:00,UPI,Axis Wallet,1880.03,Failed
pay_103072,m_1002,cust_1043,2026-07-09 09:00:00,Card,Razorpay,3144.63,Success
pay_100592,m_1000,cust_1044,2026-07-09 10:00:00,Card,HDFC Gateway,1233.21,Failed
pay_100096,m_1001,cust_1045,2026-07-09 12:00:00,UPI,SBI Card Gateway,1926.3,Success
pay_102640,m_1000,cust_1046,2026-07-09 12:00:00,Card,SBI Card Gateway,10754.33,Failed
pay_101046,m_1000,cust_1047,2026-07-09 12:00:00,NetBanking,Razorpay,746.15,Success
pay_100188,m_1001,cust_1048,2026-07-09 15:00:00,UPI,Razorpay,5149.66,Failed
pay_104199,m_1002,cust_1049,2026-07-09 16:00:00,Card,Razorpay,451.36,Success
pay_100853,m_1000,cust_1050,2026-07-09 16:00:00,Card,Razorpay,2191.97,Success
pay_103371,m_1004,cust_1051,2026-07-09 17:00:00,Card,Razorpay,27625.47,Failed
pay_101264,m_1000,cust_1052,2026-07-09 17:00:00,UPI,Axis Wallet,2180.08,Failed
pay_103292,m_1002,cust_1053,2026-07-09 18:00:00,Card,Axis Wallet,5746.75,Success
pay_104763,m_1000,cust_1054,2026-07-09 20:00:00,UPI,ICICI UPI,3917.52,Success
pay_101307,m_1004,cust_1055,2026-07-09 20:00:00,NetBanking,Razorpay,1802.8,Failed
pay_103627,m_1002,cust_1056,2026-07-09 22:00:00,UPI,Razorpay,1548.43,Failed
pay_104833,m_1002,cust_1057,2026-07-10 00:00:00,UPI,Razorpay,956.59,Failed
pay_100565,m_1002,cust_1058,2026-07-10 00:00:00,Card,ICICI UPI,2548.69,Failed
pay_100509,m_1002,cust_1059,2026-07-10 00:00:00,NetBanking,Razorpay,4403.73,Success
pay_103254,m_1001,cust_1060,2026-07-10 00:00:00,Card,ICICI UPI,3804.52,Failed
pay_102881,m_1000,cust_1061,2026-07-10 01:00:00,Card,Razorpay,4665.94,Failed
pay_100326,m_1003,cust_1062,2026-07-10 01:00:00,UPI,Razorpay,869.28,Success
pay_101608,m_1003,cust_1063,2026-07-10 02:00:00,UPI,Razorpay,789.1,Failed
pay_103109,m_1004,cust_1064,2026-07-10 03:00:00,UPI,ICICI UPI,3274.24,Success
pay_100718,m_1000,cust_1065,2026-07-10 04:00:00,UPI,Razorpay,1923.8,Failed
pay_100636,m_1001,cust_1066,2026-07-10 05:00:00,Wallet,SBI Card Gateway,3297.43,Failed
pay_102292,m_1003,cust_1067,2026-07-10 06:00:00,UPI,Axis Wallet,1829.52,Failed
pay_103209,m_1003,cust_1068,2026-07-10 06:00:00,Wallet,Razorpay,2964.14,Failed
pay_103434,m_1004,cust_1069,2026-07-10 06:00:00,NetBanking,ICICI UPI,11463.45,Failed
pay_101385,m_1000,cust_1070,2026-07-10 07:00:00,UPI,Razorpay,1327.65,Failed
pay_104963,m_1000,cust_1071,2026-07-10 08:00:00,Wallet,Axis Wallet,1760.09,Failed
pay_102208,m_1002,cust_1072,2026-07-10 09:00:00,UPI,ICICI UPI,1058.79,Success
pay_101287,m_1001,cust_1073,2026-07-10 09:00:00,Wallet,HDFC Gateway,1578.4,Success
pay_104705,m_1001,cust_1074,2026-07-10 09:00:00,UPI,HDFC Gateway,5185.6,Success
pay_101816,m_1004,cust_1075,2026-07-10 11:00:00,Card,ICICI UPI,3152.48,Failed
pay_100147,m_1001,cust_1076,2026-07-10 12:00:00,UPI,Axis Wallet,565.1,Failed
pay_101290,m_1003,cust_1077,2026-07-10 13:00:00,NetBanking,Razorpay,6616.5,Failed
pay_102174,m_1001,cust_1078,2026-07-10 15:00:00,Wallet,Razorpay,3082.49,Success
pay_101876,m_1002,cust_1079,2026-07-10 16:00:00,NetBanking,SBI Card Gateway,7293.69,Success
pay_101111,m_1002,cust_1080,2026-07-10 17:00:00,Card,HDFC Gateway,4559.15,Failed
pay_100485,m_1004,cust_1081,2026-07-10 17:00:00,Card,ICICI UPI,3248.55,Failed
pay_103910,m_1000,cust_1082,2026-07-10 18:00:00,Card,Razorpay,5581.11,Failed
pay_100625,m_1003,cust_1083,2026-07-10 18:00:00,Card,HDFC Gateway,2183.82,Success
pay_103088,m_1000,cust_1084,2026-07-10 23:00:00,NetBanking,Razorpay,2057.43,Success
pay_101655,m_1002,cust_1085,2026-07-10 23:00:00,Card,ICICI UPI,3088.4,Success
pay_103483,m_1002,cust_1086,2026-07-11 02:00:00,UPI,SBI Card Gateway,20936.69,Success
pay_101544,m_1001,cust_1087,2026-07-11 02:00:00,UPI,Axis Wallet,1822.26,Success
pay_103701,m_1003,cust_1088,2026-07-11 02:00:00,UPI,SBI Card Gateway,865.02,Failed
pay_101478,m_1003,cust_1089,2026-07-11 03:00:00,NetBanking,SBI Card Gateway,4882.81,Failed
pay_100325,m_1003,cust_1090,2026-07-11 04:00:00,UPI,Razorpay,3679.7,Failed
pay_100411,m_1002,cust_1091,2026-07-11 06:00:00,UPI,SBI Card Gateway,3969.55,Failed
pay_101502,m_1000,cust_1092,2026-07-11 09:00:00,Card,Razorpay,1632.92,Failed
pay_103810,m_1001,cust_1093,2026-07-11 10:00:00,UPI,SBI Card Gateway,2669.26,Success
pay_102935,m_1001,cust_1094,2026-07-11 11:00:00,UPI,Razorpay,2010.16,Failed
pay_101511,m_1001,cust_1095,2026-07-11 12:00:00,Wallet,Razorpay,394.1,Failed
pay_100566,m_1004,cust_1096,2026-07-11 13:00:00,UPI,SBI Card Gateway,1514.64,Success
